|title|content
0|회장님들+총대의장님|"저희 학생들이 바라는 건

1. 단톡방이 왜 만들어졌는지
2. 어째서 선거 기간에 입후보자가 단톡방에 있는지
3. 선거 관련 내용을 왜 그 단톡방에서 했는지
4. 왜 간담회 진행 방식을 알렸는지
5. 공정한 선거를 부정 선거로 만든 것에 대한 진정성 있는 사과 및 본인의 잘못 (예. 나는 이러이러한 행동과 말을 했고 / 말리지 못했고)
6. 왜 사람을 치겠다는 말에 다같이 웃었는지
7. 법대 회장님의 입.장.문대로 진행되고 있다면 현재 어떻게 되고 있는 건지, 실제로 사과드린 건 맞는지 (법대 회장님 외 그 자리에서 웃으신 모든 분들 다)
8. 댓글 조작에 대한 입장 표명
9. 집부 및 부회장들은 관련이 있는지, 없는지 그에 대한 입장 표명

입니다.

이거 하나하나 다 얘기하시길 바란 거지 그런 단순 제가 잘못했습니다, 생각이 짧았습니다를 4시간이나 안 자고 기다린 거 아닙니다."
0|사과문 쓰는 법|사과문 쓰는 법이니까 쓰실 분들 참고하시기!!
0|요약글 찾으시는 분들|"오후 10시-10시 30분쯤 에타에 내부고발자가 나타남

내용

1. 2021학년도 총학 입후보자 2번과 총대위 및 2020학년도 총학생회장(집부, 부회장 관련× - 차후 직접 입장 표명) 및 각 단대 회장 단톡방이 있음

2. 총대위와 기호 2번이 사전에 기자 회견 때 무슨 질문을 하고 대답을 할지 전부 맞춰놓은 상태
(톡으로 직접 ""연기""라는 단어를 씀)
(간담회가 어떻게 진행될지 사전에 알고 있었음)

3. 일개 학생회와 후보자가 학교 관계자를 무시하는 태도를 보임

4. 경호보안과 소속 법대 회장이 학교 관계자를 차로 박고 싶다는 발언을 함

5. 명백한 살인 얘기를 지적해도 모자를 판에 실행하면 별풍 1000을 쏜다는 얘기를 함 (낄낄 웃는 분위기)

6. 댓글 조작"
0|너무 밑으로 갔길래|사진만 퍼왔어요. 입장문 발표 전까지는 사그라지지 않길 바라서요. 이거 심각한 사안이잖아요. 부정선거를 떠나서 사람 대 사람으로서 누군가를 '살해한다'는 말을 어떻게 그리 쉽게 할 수 있나요? 그것도 '누군가를 보호해야 하는 입장'이?
0|차로 뚫박기 가능???🤔|"씹가능

제발부탁

🎈🎈별풍선 1000개 준비🎈🎈"
0|공정한 선거를 원합니다.|"글에 들어가기 앞서 원색적인 비난이나 욕설은 자제해주시면 감사하겠습니다.

선거란 일반 국민 즉 일반인들이 자신의 이해관계과 이득을 위해 자신이 지지하는 후보자를 뽑은게 선거라고 생각합니다.

하지만, 투표를 관리하는 그 기관에서 후보자를 지지하거나 정보를 공유하는 일은 있을 수 없는 일이라는걸 그 누구라도 알고 있을 것 입니다.

그런 일이 지금 2020년 경남대학교에서 일어났습니다.

어제 저녁 21시에 올라온 에브리타임 글을 보며 정말 경악스러웠습니다.

20대에 자신들의 유착관계를 자랑이라도 하듯이 그 내용을 보니 “우리가 마음 먹으면 총학은 껌이지” 라는 생각을 지울수가 없었습니다.

사람이라면 자기 사람을 챙기고 싶고 자기가 아는 사람에게 정이 가는건 당연하다고 생각합니다.

하지만 직책이 있으면 책임이 생기고 혜택이 있으면 의무가 있다고 생각합니다.

제가 소속된 대학교에서 이러한 일이 발생된다는 것이 너무나도 부끄럽습니다.

총대의원회에게 묻고 싶습니다. 공정한 선거를 진행하십니까? 학우분들의 무관심 속에 자신들의 이익만 챙기자는 것이 올바른 기관이나 대표자라고 할 수 있으십니까? 또 학우분들의 무관심이 생긴 이유가 무엇입니까?

자기들끼리 아는 사람, 집부 출신, 단일된 후보의 배출, 일반 학우에 정보접근에 어려움이 그 이유라고 생각합니다.

저는 이제 무섭습니다. 이러한 선거를 통해 공정한 후보자가 나와, 선의의 경쟁을 할 수 있는지 그 선거를 통해 당선된 대표자가 정말 일반 학우들의 목소리를 대변할 수 있는지

총대의원회는 이에 큰 책임과 대책을 촉구하여, 자신들이 선거 관리가 아닌 감사단이나 학교 직원으로 구성된 투표위원회를 구성을 부탁드립니다.

어떠한 유착관계도 없는 그 값비싼 등록금이 아깝지 않은 학교생활을 하고 싶습니다.

더 이상 학우분들이 포기하길, 관심이 끊기길 기다리지 마시고 빠른 대책과 답변을 요구합니다."
0|너무 내려가서 올립니다,,|https://kyungnam.everytime.kr/384920/v/153111266
0|안녕하십니까 52대 의지 총학생회 부회장 김하나입니다|"안녕하십니까 52대 의지 총학생회 부회장 김하나입니다.

11월 19일 21:48 경 올라왔던 ""총학생회 기호 2번 정입후보자, 총대의원회 의장님의 답변을 촉구합니다""라는 제목의 글을 읽고 이 글을 작성하게 되었습니다.

우선 위 글에서 언급하고 있는 중앙운영위원회(중운위) 단체 카톡방에는 총학생회 회장을 제외한 저를 포함한 총학생회 집부원 중 어느 누구도 포함되어 있지 않습니다.
이 내용에 관해서 알고 있던 집부원 또한 없습니다.

계속해서 올라오는 글에 언급되는 총학생회 전체 집부원들에 대한 근거 없는 추측으로 집부원 전체가 피해를 입을까 염려되어 작성하는 글이며,
저희 총학생회 회장을 포함한 총학생회 집부원 전체에게 연락하여 동의를 얻고 작성하는 글입니다.

공정하게 진행되어야 할 선거에서 이렇게 불미스러운 일이 진행되었음이 몹시 안타까우며,
이러한 상황을 미리 파악하지 못해 죄송하다는 말씀을 드리고 싶습니다.
죄송합니다."
0|⭐️25일 투표하지 맙시다⭐️|댓글. 좋아요 달아서 핫게로 만들어 투표 반대 운동릴레이 갑시다
0|올해 2021 중등임용 보시는 선배님들!|"올해 2021 중등임용이 진짜 얼마 남지 않았습니다.
선배님들 모두 1년동안, 아니 4년동안 수고 많이 하셨고 이제 시험장에서 그 모든 것을 쏟을 때예요.

시험장에서 모든 문제가 술술 풀리시길 바랍니다.
언제나 선배님들의 길을 응원합니다❤️

- 2022 중등임용을 볼 후배 드림"
0|법대 회장이라는 새끼가 ㅋㅋㅋㅋ|차로 사람치기 가능하냐고 내뱉는게 말이냐 ㅋㅋㅋㅋㅋㅋㅋ 으이그 개염병을 한다
0|실시간 기계공학 과 공지톡|니들 궁금한거 많은건알겠는데 내퇴근이 먼저다
0|잘못이라면 학생한테는 잘못 없음|"어느날 갑자기 지인도 아닌 부모님이 걸리는걸
어떻게 막을수가 있음?"
0|에타가 이럴땐 도움되긴하네|이 상황 자체를 몰랐을듯..
0|간호 기계|"검사 받은 친구들아
제발 음성 나오길 진심으로 기도할게..🙏🙏"
0|근데 그 학생분|지금도 얼마나 괴롭고 불안하실지ㅠㅠ... 확진판정 받으실까봐 지금도 많이 불안하고 힘드실텐데, 부디 음성판정 받으셨으면 좋겠어요ㅠㅠㅠ
0|11월의 설문조사|"반갑습니다. 경남대학교 학우 여러분들‼️


이번 11월의 설문조사는 코로나19가 다시금 우리 사회를 위협하고, 창원시 내에서도 확진자가 늘어남에 따라 학우 여러분들의 의견을 여쭙고자 진행하게 되었습니다.

11월 18일(수), 원격수업관리 위원회 긴급회의에서 학교 측에 비대면 수업을 고려해달라고 하였고 창원에서 확진자가 급증하였고 경남대학교 학우분들의 불안감이 증가하고 있기 때문에 본 설문조사를 실행하고자 하오니 학우분들께서 많은 참여를 부탁합니다.

긴급하게 진행하는 사항이라 금일 목요일부터 금요일(20일) 자정까지 진행하여 결과 도출 후 학교 측에 전달함으로써 코로나19에 대한 심각성을 알리고자 합니다.



설문조사: http://naver.me/FFwZfg9s


의미 있는 지금💫
함께하는 우리👫🏻
1만 3천 한마인을 위하여🤝

👊🏻52대 의지 총학생회👊🏻"
0|어머니가 학교 가지 말라고 하시네|죄송합니다 어머니 소자가 출석을 이미 좀 빼먹어서 가야할 것 같습니다 소자를 용서하시옵소서...
0|하 밑에 글보고 빡쳐서 글씀|아니 어떤 친구가 걸렸든 어쨌든 걸린사람들이 다 걸리고 싶어서 걸렸겠냐고.. 쫒아가서 죽이네마네ㅠㅇㅈㄹ하지말고 걍 가만히 있어 좀 코로나 걸린게 범죄인 마냥 보고있네 진짜 지금 ㅈ불안해도 그 사람이 더 불안하니까 선넘는 내용 좀 쓰지말자
0|그러니까 진작에 비대면했으면|이런 일없짆아 썅 사람불안하게 해놓고 결국 이런 일터지니까 입 싹 닫노 하 빡치네
0|됐고 뭐든간에|음성나오길 기도합니다.. 건강하세요 ㅜㅜ
0|이정도면|그냥 우리학교 방송에 다 나가서 시원하게 욕 처먹었으면 좋겠다
0|답변|와ㅋㅋㅋㅋㅋㅋㅋ
0|총장실 답|어떻게 오나 보자 ㅅㅂ
0|경남대 병신|경남대 병신
0|문의전화함|기공 부모님 확진자 발생 관련지금 긴급회의중이고 오늘 안으로 공지 나간다고함
0|사실 에타인들은 걍 학교가 가기 싫은거지|이게 팩트인듯. 확진자가 없길 바라지 않는듯. 그저 확진자가 제발 다녀가서 비대면 하고싶을뿐인걸로 보인다 혹시라도 퍼지면 큰일이니까? ㅋㅋ 웃기지마 나도 2시간 통학러로서 동감한다 비대면좀 해라 ㅅㅂ대학아
0|머선129..|"하도 질문많아서 몇개정리
본인 기계공학2학년 방산기계

수업은 1공 3~7층 다양하게 분산됨(본인시간표 기준)

교양은 2학년 기준 없음

여러명 맞춰보니 같은수업or2학년 일부로 보이긴함"
0|학교야 비대면이 답이다|"지금 창원 솔직히 너무 심각함
얼른 비상대책회의 하고 비대면으로 전환해라 솔직히 대면수업이 답이 아닌 건 알고 있을 듯...
솔직히 말해서 기말고사 치기 전까지는 전면 비대면이 맞을 거 같다ㅠㅠㅠ(기말이라도 지필 시험 치고 싶다면!!)


+) 이럴 때 학생회가 나서서 학교한테 요구하는 건데ㅠㅠㅠ"
0|이시국에 뭐하는거야?|오늘 안그래도 코로나 300명 넘게나와서 학교오는거 불안했는데 학교에서 선거랍시고 거리유지도 안하고 몰려다니면서 전단지 나눠주는게 맞는거냐? 그러다가 한명 코로나 확진자 나오면 어떻게 책임지려고 그러는거야????
0|시진핑핑아 밥먹자|마오~(쩌둥)
0|야 우리 내일있잖아|그래
0|.|코로나 장기화 가면서, 조금 느슨해진 건 맞는 거 같아 사람뿐 아니라 국가에서도 처음 코로나 터질 땐 1명만 늘어도 난리였고 두 자릿수 되면 난리였고 처음 3자릿수 찍을 때 비상이었고 거리두기 단계 올라가고 그랬는데 이제 시간이 지나니 사람들도 느슨해지고 국가도 느슨해진 기분이다 재난문자도 바로 다음날 동선 다 떴다면 요즘은 며칠 걸리고 동선 안 나올 때도 많은 듯 학교도 비대면 하고 그랬는데 이젠 그냥 마스크 쓰고 개인위생 관리 권유하면서 일상생활하도록 권하는 분위기로 바뀐 듯
0|진짜 어쩜이리 당당하지 ??????|니 에어팟아니고 내 에어팟이야 이 도둑아. 1년 전 게시글에 나타나서 뭐하는 짓이냐. 가져간 거 안 들켰음 조용히 입 다물고 있던가 부끄럽지도 않아 ?
0|문신충은 싹다뒤져야한다|뭘봐 너도 문신충이냐?
0|경남대는 바보야|대면밖에 모르는 바보
0|결국 법대, 문대도|엘티 간것으로 밝혀져,,
0|문대|엘티간다고 짐 나르고 난리노
0|코로나 확진자 191명인데 대면하는 학교가 있다?|그건 바로 킹남대
0|이시국에 법대엘티 실화냐??|그와중에 총학기호2번분 진짜로 법대 엘티 인사하러 갔나요??
0|총학 1번은 의지 총학 사무국장이면 말다했지;;|올해처럼 하겠지 그 라인 어디가겠노...ㅋ
0|진짜로 출마 했네|"3개월전에 말했던게 현실이 되었군..
근데 인간적으로 마스크는 좀 제대로 끼고 얘기하자.."
0|국밥 전문가로써 한마디한다|댓거리에 잇는 돼지국밥집은 다 별로고 가성비도 쓰레기다. 청하국밥이 맛집이래서 갓다가 실망했다. 근데 여기 진국돼지국밥은 가격도 6000원인데 맛도 제법이네....국밥충들 차잇으면 여기와서 국밥드셈
0|에타 여러분|"https://news.sbs.co.kr/news/endPage.do?news_id=N1006054352

극공감가네 자기랑 생각이 안 맞다고 익명성을 이용해 너무 날카롭게 나가지 맙시다 제발 ^^"
0|옛날 총학 부정선거 ㄹㅇ이네|"2016년 49대 총학 선거
선거관리위원 4명이 대리투표하다 발각"
0|오늘은 무슨날일까?|"빼빼로데이? ㄴㄴ
유엔참전용사의날 그리고 해군창설기념일 동시에 농업인의날"
0|이번에 부산 폭행 사건 보고 느낀게 있으|"여성들은 대부분 폭력에 대해 남자에 비해 무지하다는 것
예를 들어 남자들끼리 4명이서 한 공간에서 2대2로 대치하면서 말싸움 하면 남자들은 폭력에 대해 민감하고 위험성을 잘 인식하고 있기 때문에 웬만하면 싸움 자체를 피하려고 하는 편임
그에비해 여성들은 친구들끼리 어렸을 때 부터 지금까지 싸운다고 주먹질해서 팔부러지고 코뼈 부러지는 경험 같은게 잘 없잖아?
그래서 폭력이 엄청 위험하고 무서운걸 인식은 하고 있지만 체감을 잘 못하는 것 같음.
마인드자체가 남자가 자신한테 주먹을 휘둘러서 얼굴 반쯤 부셔질 수도 있다는 생각을 잘 못함
그러니 혹시라도 남자와 같은 공간에 있을 때
싸울 일 있으면 특히 술 먹거나 감정 격해졌을 때
먼저 손찌검하지마셈 진짜 큰일남"
